rb,Ma,Mb,dAO,dBO,t,E_a,E_b,I_a,I_b,Nv_a,Nv_b,Ea_a,Ea_b,S_a,S_b,Atomic #a,Atomic #b,BG ao,BG bo,1E_a+1E_b,1E_a+1Ea_b,1E_a+1S_b,1E_b+1I_a,1E_b+1Ea_a,1E_b+1S_a,1I_a+1I_b,1I_a+1Nv_b,1I_a+1Ea_b,1I_b+1Nv_a,1Nv_a+1Nv_b,1Ea_a+1Ea_b,1Ea_a+1S_b,1Ea_b+1S_a,1S_a+1S_b,1E_a^2+1E_b,1E_a^2+1E_c,1E_a^2+1Ea_b,1E_b^2+1I_a,1Ea_a^2+1Ea_b,1Ea_a^2+1Ea_c,1Ea_a^2+1S_b,1Ea_b^2+1Ea_c,1S_a^2+1S_b,1E_b+1Ea_a^2,1E_b+1S_a^2,1I_a+1Ea_b^2,1I_a+1S_b^2,1Nv_a+1Ea_b^2,1Ea_b+1S_a^2,1E_a-1E_b,1E_a-1I_b,1E_a-1Nv_b,1E_a-1Ea_b,1E_a-1S_b,1E_b-1I_a,1E_b-1Nv_a,1E_b-1Ea_a,1E_b-1S_a,1E_c-1I_a,1E_c-1Ea_a,1E_c-1Ea_b,1E_c-1S_a,1E_c-1S_b,1I_a-1I_b,1I_a-1Nv_b,1I_a-1Ea_b,1I_a-1S_b,1I_b-1Nv_a,1Nv_a-1Nv_b,1Ea_a-1Ea_b,1Ea_a-1S_b,1Ea_b-1S_a,1S_a-1S_b,1E_a^2-1E_b,1E_a^2-1I_b,1E_a^2-1Ea_b,1E_a^2-1S_b,1E_b^2-1I_a,1Ea_a^2-1Ea_b,1Ea_a^2-1S_b,1S_a^2-1S_b,1E_a-1E_b^2,1E_a-1Ea_b^2,1E_b-1Ea_a^2,1E_b-1S_a^2,1E_c-1Ea_a^2,1I_a-1Ea_b^2,1I_a-1S_b^2,1Nv_a-1Ea_b^2,1Nv_a-1S_b^2,1Ea_b-1S_a^2,1E_a^2-1E_b^2,1E_a*1Nv_b,1E_a*1Ea_b,1E_b*1Ea_a,1Nv_a*1Nv_b,1Nv_a*1Ea_b,1Nv_b*1Ea_a,1Nv_b*1S_a,1Ea_a*1Ea_b,1Ea_a*1S_b,1Ea_b*1S_a,1S_a*1S_b,1E_a^2*1Nv_b,1I_a^2*1Nv_b,1Nv_b^2*1S_a,1Ea_a^2*1Ea_b,1Ea_a^2*1S_b,1Ea_b^2*1S_a,1E_a*1Nv_b^2,1E_a*1Ea_b^2,1Nv_a*1Nv_b^2,1Nv_a*1Ea_b^2,1Nv_b*1Ea_a^2,1Nv_b*1S_a^2,1Ea_a*1Ea_b^2,1Ea_a*1S_b^2,1Ea_a^2*1Ea_b^2,1Ea_a^2*1S_b^2,1I_b+2Ea_a^2,1E_a-2E_b,1I_a-2Ea_b,1I_b-2S_a^2,1Nv_a-2Ea_b^2,1Nv_a-2S_b^2,1Ea_b-2S_a^2,2Ea_a+1Ea_b,2Ea_a+1S_b,2E_a^2+1Nv_b,2Ea_a^2+1Ea_b,2E_a-1E_b,2E_a-1S_b,2I_a-1I_b,2I_b-1Nv_a,2Ea_a-1S_b,2E_a^2-1I_b,2E_a^2-1Ea_b,2E_b^2-1Nv_a,2S_a^2-1S_b,2I_a-1Ea_b^2,2E_a^2-1Ea_b^2,BG
0.5,68,89,1.693,1.811,0.921,1.31,2.55,7.646235000000001,9.752392,2,6,0.0,2.02067,1.28,2.4,12,34,4.638,2.0849,3.86,3.3306699999999996,3.71,10.196235,2.55,3.83,17.398626999999998,13.646235,9.666905,11.752392,8,2.02067,2.4,3.3006699999999998,3.68,4.2661,5.1561,3.73677,14.148735,2.02067,1.4611135,2.4,5.5442207489,4.0384,2.55,4.1884,11.729342248900002,13.406235,6.0831072489,3.65907,-1.2399999999999998,-8.442392,-4.69,-0.7106699999999999,-1.09,-5.096235,0.5499999999999998,2.55,1.2699999999999998,-4.206235,3.44,1.41933,2.16,1.04,-2.1061570000000005,1.646235,5.625565,5.2462349999999995,7.7523919999999995,-4,-2.02067,-2.4,0.7406699999999999,-1.12,-0.8338999999999996,-8.036292,-0.3045699999999998,-0.6838999999999997,-1.1437350000000004,-2.02067,-2.4,-0.7615999999999998,-5.192499999999999,-2.7731072488999997,2.55,0.9115999999999996,3.44,3.5631277511,1.8862349999999999,-2.0831072488999998,-3.76,0.3822699999999999,-4.7864,7.86,2.6470777,0.0,12,4.04134,0.0,7.68,0.0,0.0,2.5864576,3.072,10.296600000000002,350.7894580513501,46.08,0.0,0.0,5.226377278592,47.16,5.348870496059001,72,8.1662144978,0.0,9.8304,0.0,0.0,0.0,0.0,9.752392,-3.79,3.6048949999999995,6.475592000000002,-6.1662144977999995,-9.52,-1.2561300000000002,2.02067,2.4,9.4322,2.02067,0.07000000000000027,0.2200000000000002,5.5400779999999985,17.504784,-2.4,-6.3201920000000005,1.4115300000000004,11.005,0.8768000000000002,11.209362751099999,-0.6509072488999998,4.0775000000000015
0.605,68,43,1.693,1.815,0.872,1.31,1.54,7.646235000000001,6.828119999999999,2,4,0.0,0.079,1.28,0.79,12,22,4.638,0.0,2.85,1.389,2.1,9.186235,1.54,2.8200000000000003,14.474355,11.646235,7.7252350000000005,8.82812,6,0.079,0.79,1.359,2.0700000000000003,3.2561,5.1561,1.7951,10.017835,0.079,1.4611135,0.79,1.4673545000000001,2.4284,1.54,3.1784,7.652475999999999,8.270335000000001,2.006241,1.7174,-0.23,-5.51812,-2.69,1.2309999999999999,0.52,-6.106235,-0.46,1.54,0.26,-4.206235,3.44,3.361,2.16,2.65,0.8181149999999997,3.646235,7.567235,6.856235000000001,4.828119999999999,-2,-0.079,-0.79,-1.2009999999999998,0.49,0.17610000000000015,-5.112019999999999,1.6371000000000002,0.9261,-5.274635,-0.079,-0.79,0.8484,-1.0616,1.303759,1.54,-0.09840000000000004,3.44,7.639994000000001,7.0221350000000005,1.993759,1.3759,-1.5594,-0.6554999999999997,5.24,0.10349000000000001,0.0,8,0.158,0.0,5.12,0.0,0.0,0.10112,1.0112,6.864400000000002,233.8596387009,20.48,0.0,0.0,0.007988480000000001,20.96,0.008175710000000001,32,0.012482,0.0,6.5536,0.0,0.0,0.0,0.0,6.828119999999999,-1.77,7.488234999999999,3.5513199999999996,1.9875180000000001,0.7517999999999998,-3.1978,0.079,0.79,7.4322,0.079,1.08,1.83,8.46435,11.656239999999999,-0.79,-3.39592,3.3532,2.7432,2.4868,15.286229,3.4259589999999998,2.3299
0.58,68,46,1.693,1.78,0.883,1.31,1.63,7.646235000000001,6.746187,2,5,0.0,0.525,1.28,0.84,12,23,4.638,1.9785000000000004,2.94,1.835,2.15,9.276235,1.63,2.91,14.392422,12.646235,8.171235000000001,8.746186999999999,7,0.525,0.84,1.805,2.12,3.3461,5.1561,2.2411000000000003,10.303135000000001,0.525,1.4611135,0.84,1.7367384999999997,2.4784,1.63,3.2684,7.921860000000001,8.351835000000001,2.275625,2.1634,-0.31999999999999984,-5.436187,-3.69,0.785,0.4700000000000001,-6.016235,-0.3700000000000001,1.63,0.3499999999999999,-4.206235,3.44,2.915,2.16,2.6,0.900048,2.646235,7.121235,6.806235000000001,4.746187,-3,-0.525,-0.84,-0.755,0.4400000000000001,0.08610000000000029,-5.030087,1.1911,0.8761000000000002,-4.9893350000000005,-0.525,-0.84,0.7984000000000001,-1.3468999999999998,1.034375,1.63,-0.008400000000000185,3.44,7.370610000000001,6.940635,1.724375,1.2944,-1.1134,-0.9407999999999996,6.550000000000002,0.6877500000000001,0.0,10,1.05,0.0,6.4,0.0,0.0,0.672,1.0752,8.5805,292.324548376125,32.0,0.0,0.0,0.3528,32.75,0.3610687500000001,50,0.55125,0.0,8.192,0.0,0.0,0.0,0.0,6.746187,-1.95,6.596235000000001,3.469387,1.44875,0.5888000000000002,-2.7518,0.525,0.84,8.4322,0.525,0.9900000000000002,1.7800000000000002,8.546282999999999,11.492374,-0.84,-3.313987,2.9072000000000005,3.3138,2.4368000000000003,15.016845000000002,3.156575,0.6836000000000002
0.16,52,77,1.765,1.39,1.163,1.55,2.55,7.434017999999999,11.260296,7,4,0.0,1.262119,0.945,2.5,25,6,0.19930000000000006,5.9024,4.1,2.812119,4.05,9.984018,2.55,3.495,18.694314000000002,11.434018,8.696137,18.260296,11,1.262119,2.5,2.207119,3.445,4.9525000000000015,5.8425,3.664619,13.936518,1.262119,1.4611135,2.5,3.054057870161,3.393025,2.55,3.443025,9.026962370161,13.684018,8.592944370161,2.155144,-0.9999999999999998,-9.710296000000001,-2.45,0.28788100000000005,-0.95,-4.884018,-4.45,2.55,1.605,-3.994018,3.44,2.177881,2.495,0.94,-3.826278,3.434018,6.171899,4.934018,4.260296,3,-1.262119,-2.5,0.31711900000000004,-1.5550000000000002,-0.14749999999999952,-8.857796,1.1403810000000003,-0.0974999999999997,-0.9315180000000004,-1.262119,-2.5,-1.606975,-4.9525,-0.042944370160999945,2.55,1.656975,3.44,5.841073629838999,1.184018,5.407055629838999,0.75,0.369094,-4.1,6.2,1.95628445,0.0,28,8.834833,0.0,3.78,0.0,0.0,1.1927024549999998,2.3625,9.61,221.05849449729598,15.12,0.0,0.0,1.5053324298021449,24.8,2.4690637737495496,112,11.150610591127,0.0,3.5721,0.0,0.0,0.0,0.0,11.260296,-3.55,4.9097800000000005,9.474246,3.814111259678,-5.5,-0.5239309999999999,1.262119,2.5,8.805,1.262119,0.5500000000000003,0.6000000000000001,3.60774,15.520592,-2.5,-6.455296,3.5428810000000004,6.004999999999999,-0.7139500000000001,13.275091629839,3.2120556298390013,0.15749999999999995
0.53,52,79,1.765,1.7480000000000002,0.934,1.55,2.01,7.434017999999999,7.899435,7,4,0.0,1.232712,0.945,1.9,25,32,0.19930000000000006,0.0,3.56,2.782712,3.45,9.444018,2.01,2.955,15.333453,11.434018,8.666730000000001,14.899435,11,1.232712,1.9,2.177712,2.845,4.4125,5.8425,3.635212,11.474118,1.232712,1.4611135,1.9,2.980692374944,2.793025,2.01,2.9030249999999995,8.953596874944001,11.044018,8.519578874944001,2.125737,-0.4599999999999997,-6.3494350000000015,-2.45,0.317288,-0.3499999999999999,-5.424018,-4.99,2.01,1.065,-3.994018,3.44,2.207288,2.495,1.54,-0.4654170000000004,3.434018,6.201306,5.534018,0.8994350000000004,3,-1.232712,-1.9,0.2877120000000001,-0.955,0.3925000000000005,-5.4969350000000015,1.1697880000000005,0.5025000000000004,-3.393918000000001,-1.232712,-1.9,-1.006975,-2.490099999999999,0.03042112505600003,2.01,1.1169749999999998,3.44,5.914439125056,3.824018,5.480421125056,3.39,0.3396870000000001,-1.6375999999999986,6.2,1.9107036,0.0,28,8.628983999999999,0.0,3.78,0.0,0.0,1.16491284,1.7955,9.61,221.05849449729598,15.12,0.0,0.0,1.4360020368220798,24.8,2.3553472561632,112,10.637052124608001,0.0,3.5721,0.0,0.0,0.0,0.0,7.899435,-2.47,4.968594,6.113385000000001,3.960842250112,-0.21999999999999972,-0.5533379999999999,1.232712,1.9,8.805,1.232712,1.0900000000000003,1.2000000000000002,6.968601,8.798869999999999,-1.9,-3.094435,3.5722880000000004,1.0801999999999978,-0.11395,13.348457125056,3.2854211250560006,1.1052
0.5,52,89,1.765,1.811,0.949,1.55,2.55,7.434017999999999,9.752392,7,6,0.0,2.02067,0.945,2.4,25,34,0.19930000000000006,2.0849,4.1,3.57067,3.95,9.984018,2.55,3.495,17.186410000000002,13.434018,9.454688,16.752392,13,2.02067,2.4,2.9656700000000003,3.345,4.9525000000000015,5.8425,4.423170000000002,13.936518,2.02067,1.4611135,2.4,5.5442207489,3.293025,2.55,3.443025,11.517125248900001,13.194018,11.083107248900001,2.913695,-0.9999999999999998,-8.202392,-4.45,-0.4706699999999999,-0.8499999999999999,-4.884018,-4.45,2.55,1.605,-3.994018,3.44,1.41933,2.495,1.04,-2.3183740000000004,1.434018,5.413348,5.034018,2.7523920000000004,1,-2.02067,-2.4,1.07567,-1.455,-0.14749999999999952,-7.349892,0.3818300000000003,0.0025000000000003912,-0.9315180000000004,-2.02067,-2.4,-1.506975,-4.9525,-2.5331072489000004,2.55,1.656975,3.44,3.3509107511000003,1.6740180000000002,2.9168927511000002,1.2400000000000002,1.127645,-4.1,9.3,3.1320384999999997,0.0,42,14.144689999999999,0.0,5.67,0.0,0.0,1.90953315,2.2680000000000002,14.415000000000004,331.58774174594396,34.02,0.0,0.0,3.8585363502104997,55.8,6.328816235794999,252,28.5817507423,0.0,5.35815,0.0,0.0,0.0,0.0,9.752392,-3.55,3.392678,7.966342000000001,-1.1662144978000004,-4.52,0.23462000000000005,2.02067,2.4,10.805,2.02067,0.5500000000000003,0.7000000000000002,5.1156440000000005,12.504783999999999,-2.4,-4.947392,2.7843300000000006,6.004999999999999,-0.61395,10.784928751099999,0.7218927511000004,3.5632
0.4,52,78,1.765,1.624,1.003,1.55,1.9,7.434017999999999,8.151683,7,4,0.0,1.3895211,0.945,1.94,25,14,0.19930000000000006,0.0,3.45,2.9395211000000003,3.49,9.334017999999999,1.9,2.845,15.585701,11.434018,8.8235391,15.151682999999998,11,1.3895211,1.94,2.3345211,2.885,4.3025,5.8425,3.7920211,11.044018,1.3895211,1.4611135,1.94,3.3918823873452095,2.833025,1.9,2.793025,9.364786887345213,11.197617999999999,8.930768887345211,2.2825461,-0.3499999999999999,-6.601683,-2.45,0.16047889999999998,-0.3899999999999999,-5.534018,-5.1,1.9,0.955,-3.994018,3.44,2.0504789,2.495,1.5,-0.7176650000000002,3.434018,6.0444969,5.4940180000000005,1.1516830000000002,3,-1.3895211,-1.94,0.4445211000000001,-0.995,0.5025000000000004,-5.749183,1.0129789000000002,0.4625000000000004,-3.824018,-1.3895211,-1.94,-1.046975,-2.06,-0.3807688873452102,1.9,1.006975,3.44,5.50324911265479,3.670418,5.069231112654791,3.2364,0.4964961000000001,-1.2074999999999996,6.2,2.1537577050000003,0.0,28,9.7266477,0.0,3.78,0.0,0.0,1.3130974395000001,1.8333,9.61,221.05849449729598,15.12,0.0,0.0,1.824576598541224,24.8,2.9926917753850764,112,13.515382211416473,0.0,3.5721,0.0,0.0,0.0,0.0,8.151683,-2.25,4.6549758,6.365633000000001,3.1384622253095795,-0.5271999999999997,-0.3965288999999999,1.3895211,1.94,8.805,1.3895211,1.2000000000000002,1.16,6.716353,9.303366,-1.94,-3.346683,3.4154789000000005,0.21999999999999972,-0.15395000000000006,12.937267112654789,2.8742311126547904,0.031799999999999606
0.69,52,80,1.765,1.905,0.861,1.55,1.96,7.434017999999999,7.343917,7,4,0.0,1.112067,0.945,1.84,25,50,0.19930000000000006,0.5174000000000003,3.51,2.662067,3.39,9.394018,1.96,2.905,14.777935000000001,11.434018,8.546085,14.343917,11,1.112067,1.84,2.057067,2.785,4.362500000000002,5.8425,3.5145670000000004,11.275618,1.112067,1.4611135,1.84,2.697806512489,2.733025,1.96,2.853025,8.670711012489,10.819618,8.236693012488999,2.005092,-0.4099999999999999,-5.7939169999999995,-2.45,0.4379330000000001,-0.29000000000000004,-5.474018,-5.04,1.96,1.015,-3.994018,3.44,2.3279330000000003,2.495,1.6,0.09010099999999976,3.434018,6.321951,5.594018,0.34391700000000025,3,-1.112067,-1.84,0.16706699999999994,-0.8950000000000001,0.4425000000000003,-4.941417,1.2904330000000004,0.5625000000000002,-3.5924180000000003,-1.112067,-1.84,-0.946975,-2.2916,0.31330698751100017,1.96,1.066975,3.44,6.197324987510999,4.048418,5.763306987510999,3.6144,0.219042,-1.4390999999999994,6.2,1.72370385,0.0,28,7.7844690000000005,0.0,3.78,0.0,0.0,1.0509033149999998,1.7388,9.61,221.05849449729598,15.12,0.0,0.0,1.1686748968021048,24.8,1.9168741693579496,112,8.656851087423,0.0,3.5721,0.0,0.0,0.0,0.0,7.343917,-2.37,5.2098840000000015,5.557867,4.526613975022,0.2287999999999997,-0.673983,1.112067,1.84,8.805,1.112067,1.14,1.26,7.524119000000001,7.687834,-1.84,-2.538917,3.6929330000000014,0.6831999999999994,-0.053950000000000164,13.631342987511001,3.5683069875110007,0.3072999999999997
0.37,52,88,1.765,1.644,1.021,1.55,2.58,7.434017999999999,10.36001,7,6,0.0,2.07710403,0.945,2.44,25,16,0.19930000000000006,5.1612,4.13,3.62710403,3.99,10.014018,2.58,3.525,17.794028,13.434018,9.51112203,17.360010000000006,13,2.07710403,2.44,3.02210403,3.385,4.9825,5.8425,4.479604030000001,14.090418,2.07710403,1.4611135,2.44,5.7754746514422415,3.333025,2.58,3.473025,11.748379151442242,13.387618,11.314361151442242,2.97012903,-1.03,-8.81001,-4.45,-0.5271040300000001,-0.8899999999999999,-4.854018,-4.42,2.58,1.6350000000000002,-3.994018,3.44,1.3628959699999998,2.495,1.0,-2.9259920000000013,1.434018,5.35691397,4.9940180000000005,3.3600100000000013,1,-2.07710403,-2.44,1.1321040300000005,-1.495,-0.17749999999999974,-7.957510000000001,0.3253959700000002,-0.03749999999999965,-0.7776179999999995,-2.07710403,-2.44,-1.546975,-5.106400000000002,-2.7643611514422415,2.58,1.686975,3.44,3.1196568485577583,1.4804180000000002,2.6856388485577583,1.0464000000000002,1.18407903,-4.2539,9.3,3.2195112464999998,0.0,42,14.53972821,0.0,5.67,0.0,0.0,1.96286330835,2.3058,14.415000000000004,331.58774174594396,34.02,0.0,0.0,4.077071288112919,55.8,6.687259784735475,252,30.200528060095692,0.0,5.35815,0.0,0.0,0.0,0.0,10.36001,-3.61,3.27980994,8.573960000000001,-1.6287223028844835,-4.9072,0.2910540300000002,2.07710403,2.44,10.805,2.07710403,0.52,0.6600000000000001,4.508025999999999,13.720020000000002,-2.44,-5.55501,2.7278959700000005,6.312800000000001,-0.65395,10.553674848557758,0.4906388485577589,4.0975
0.605,52,43,1.765,1.815,0.898,1.55,1.54,7.434017999999999,6.828119999999999,7,4,0.0,0.079,0.945,0.79,25,22,0.19930000000000006,0.0,3.09,1.629,2.34,8.974018000000003,1.54,2.485,14.262138,11.434018,7.513017999999999,13.828120000000002,11,0.079,0.79,1.024,1.735,3.9425,5.8425,2.4815000000000005,9.805618,0.079,1.4611135,0.79,1.4673545000000001,1.683025,1.54,2.433025,7.440258999999999,8.058117999999999,7.006241,0.972025,0.010000000000000007,-5.2781199999999995,-2.45,1.4709999999999999,0.76,-5.894018,-5.46,1.54,0.5950000000000001,-3.994018,3.44,3.361,2.495,2.65,0.6058979999999998,3.434018,7.355017999999999,6.644017999999999,-0.1718799999999998,3,-0.079,-0.79,-0.866,0.15499999999999992,0.8625000000000003,-4.425619999999999,2.3235,1.6125000000000005,-5.062418,-0.079,-0.79,0.10302499999999992,-0.8215999999999999,1.543759,1.54,0.6469750000000001,3.44,7.427777000000001,6.809918,6.993759,6.3759,-0.814025,0.030900000000000368,6.2,0.12245,0.0,28,0.5529999999999999,0.0,3.78,0.0,0.0,0.074655,0.74655,9.61,221.05849449729598,15.12,0.0,0.0,0.005897744999999999,24.8,0.00967355,112,0.043687,0.0,3.5721,0.0,0.0,0.0,0.0,6.828119999999999,-1.53,7.276018,5.042070000000002,6.987518,5.7517999999999985,-1.70705,0.079,0.79,8.805,0.079,1.56,2.31,8.039916,6.6562399999999995,-0.79,-2.02312,4.726000000000001,-2.2568,0.99605,14.861795,4.7987589999999996,1.5365000000000002
0.46,2,84,1.5766,1.767,1.07,0.93,2.18,5.1390767,9.789,1,5,0.547926,0.804,0.4,2.16,11,33,0.0,0.15059999999999985,3.1100000000000003,1.734,3.0900000000000003,7.319076700000001,2.7279259999999996,2.58,14.9280767,10.139076699999999,5.9430767000000015,10.789000000000001,6,1.3519260000000002,2.707926,1.2040000000000002,2.56,3.0449,4.3049,1.6689000000000005,9.891476700000002,1.1042229014759999,1.761336401476,2.460222901476,2.1075294999999996,2.3200000000000003,2.480222901476,2.3400000000000003,5.785492700000002,9.804676700000002,1.6464159999999999,0.964,-1.25,-8.859,-4.07,0.126,-1.23,-2.9590767,1.1800000000000002,1.6320740000000002,1.7800000000000002,-1.6990767000000004,2.892074,2.636,3.04,1.2799999999999998,-4.649923299999998,0.1390767000000004,4.3350767,2.9790767,8.789,-4,-0.25607399999999997,-1.6120740000000002,0.40399999999999997,-1.7600000000000002,-1.3151000000000002,-8.9241,0.06090000000000007,-1.2951,-0.38667669999999976,-0.503777098524,-1.859777098524,-2.0,-3.822400000000001,0.28358399999999995,1.879777098524,2.02,3.139777098524,4.4926607,0.4734767,0.3535839999999999,-3.6656,0.644,-3.8875000000000006,4.65,0.7477199999999999,1.1944786800000002,5,0.804,2.73963,2.0,0.4405325040000001,1.18352016,0.32160000000000005,0.8640000000000001,4.3245000000000005,132.0505466424145,10.0,0.241379212786704,0.64848146718816,0.25856640000000003,23.25,0.6011668800000002,25,0.6464160000000001,1.50111450738,0.8000000000000002,0.3541881332160001,2.5564035456000003,0.19406888708051004,1.4007199691264258,10.389445802952,-3.43,3.5310767000000003,9.469,-0.2928320000000002,-8.3312,0.484,1.899852,3.255852,6.7298,1.404445802952,-0.3200000000000001,-0.30000000000000004,0.489153400000001,18.578,-1.0641479999999999,-8.059199999999999,0.9258000000000002,8.504800000000001,-1.84,9.6317374,1.083384,0.0
0.76,2,86,1.5766,2.06,0.918,0.93,1.9,5.1390767,7.285516,1,5,0.547926,0.942362,0.4,2.04,11,83,0.0,0.0,2.83,1.8723619999999999,2.97,7.039076700000002,2.447926,2.3,12.424592700000002,10.139076699999999,6.0814387000000005,8.285516000000001,6,1.4902879999999998,2.587926,1.342362,2.44,2.7649,4.3049,1.807262,8.7490767,1.242584901476,1.761336401476,2.340222901476,2.3491596390439997,2.2,2.200222901476,2.06,6.027122839044001,9.300676699999999,1.888046139044,1.102362,-0.97,-6.3555160000000015,-4.07,-0.012361999999999984,-1.11,-3.2390767000000005,0.8999999999999999,1.352074,1.5,-1.6990767000000004,2.892074,2.4976380000000002,3.04,1.4,-2.1464392999999995,0.1390767000000004,4.1967147,3.0990767000000004,6.285516,-4,-0.394436,-1.492074,0.542362,-1.64,-1.0351,-6.420616000000001,-0.07746199999999992,-1.1751,-1.5290767000000005,-0.6421390985240001,-1.739777098524,-1.88,-2.68,0.04195386095599996,1.599777098524,1.7399999999999998,3.139777098524,4.251030560956,0.9774767000000004,0.1119538609559999,-3.1616,0.782362,-2.7451,4.65,0.87639666,1.0410594000000002,5,0.942362,2.73963,2.0,0.5163446412120001,1.11776904,0.37694479999999997,0.8160000000000001,4.3245000000000005,132.0505466424145,10.0,0.28291865388072635,0.61245471901104,0.3552184556176001,23.25,0.8258829093109201,25,0.8880461390440001,1.50111450738,0.8000000000000002,0.4865835687818228,2.2802488415999997,0.26661178850834905,1.2494076267825216,7.885961802952,-2.87,3.2543527,6.965516,-0.7760922780880002,-7.3232,0.622362,2.038214,3.135852,6.7298,1.5428078029519998,-0.03999999999999981,-0.17999999999999994,2.9926374000000004,13.571032,-0.944148,-5.555716,0.7874380000000002,6.22,-1.72,9.390107260956,0.8417538609560001,1.0783000000000005
0.47,2,95,1.5766,1.84,1.065,0.93,2.96,5.1390767,11.81381,1,7,0.547926,3.3635882000000006,0.4,2.64,11,35,0.0,0.0,3.89,4.2935882,3.5700000000000003,8.099076700000001,3.5079260000000003,3.36,16.9528867,12.139076699999999,8.502664900000001,12.81381,8,3.911514200000001,3.187926,3.763588200000001,3.04,3.8249,4.3049,4.228488200000001,13.9006767,3.663811101476,1.761336401476,2.940222901476,12.774839079179245,2.8000000000000003,3.260222901476,3.12,16.452802279179245,12.108676699999998,12.313725579179245,3.5235882000000007,-2.03,-10.88381,-6.07,-2.4335882000000004,-1.71,-2.1790767000000004,1.96,2.412074,2.56,-1.6990767000000004,2.892074,0.07641179999999936,3.04,0.7999999999999998,-6.6747333,-1.8609233,1.7754884999999998,2.4990767000000003,10.81381,-6,-2.8156622000000007,-2.092074,2.9635882000000007,-2.24,-2.0951,-10.94891,-2.4986882000000006,-1.7751,3.6225232999999992,-3.0633652985240007,-2.3397770985240003,-2.48,-7.8316,-10.383725579179243,2.659777098524,2.8,3.139777098524,-6.174648879179242,-1.8305233000000003,-10.313725579179245,-5.969600000000002,3.2035882000000004,-7.896699999999999,6.510000000000002,3.1281370260000005,1.62186096,7,3.3635882000000006,3.835482,2.8000000000000003,1.8429974280732004,1.44652464,1.3454352800000002,1.056,6.0543000000000005,184.87076529938025,19.6,1.0098262087744363,0.7925884598966401,4.525490231671697,45.57,10.521764788636695,49,11.313725579179245,2.1015603103319997,1.12,6.199084401697366,3.818825049600001,3.3966395198844315,2.09243353412713,12.414255802952,-4.99,-1.5880997000000008,11.49381,-21.62745115835849,-12.9392,3.0435882000000003,4.4594402,3.735852,8.729800000000001,3.9640340029520007,-1.1,-0.78,-1.5356565999999994,22.62762,-1.5441479999999999,-10.084010000000001,-1.6337882000000004,16.5232,-2.3200000000000003,-1.0355721791792425,-9.583925579179242,4.5138
0.13,2,82,1.5766,1.432,1.3090000000000002,0.93,3.04,5.1390767,14.53413,1,5,0.547926,-1.4,0.4,3.0,11,7,0.0,0.0,3.97,-0.4699999999999999,3.93,8.179076700000001,3.5879260000000004,3.44,19.673206699999998,10.139076699999999,3.739076700000001,15.53413,6,-0.8520739999999999,3.5479260000000004,-1.0,3.4,3.9049,4.3049,-0.5350999999999998,14.380676699999999,-1.099777098524,1.761336401476,3.300222901476,3.4211135,3.16,3.340222901476,3.2,7.0990767,14.139076699999999,2.96,-1.2399999999999998,-2.11,-13.60413,-4.07,2.33,-2.07,-2.0990767000000004,2.04,2.492074,2.64,-1.6990767000000004,2.892074,4.84,3.04,0.44,-9.3950533,0.1390767000000004,6.539076700000002,2.1390767000000004,13.53413,-4,1.947926,-2.452074,-1.7999999999999998,-2.6,-2.1751,-13.66923,2.2649,-2.1351,4.1025233,1.700222901476,-2.699777098524,-2.84,-8.3116,-1.0299999999999998,2.739777098524,2.88,3.139777098524,3.1790767000000004,-3.8609233,-0.9599999999999996,-8.0,-1.56,-8.3767,4.65,-1.3019999999999998,1.66569504,5,-1.4,2.73963,2.0,-0.7670964,1.6437780000000002,-0.5599999999999999,1.2000000000000002,4.3245000000000005,132.0505466424145,10.0,-0.42031206206640004,0.900668704428,0.7839999999999999,23.25,1.8228,25,1.96,1.50111450738,0.8000000000000002,1.07393496,4.9313340000000006,0.5884368868929599,2.7020061132840003,15.134575802952002,-5.15,7.939076700000001,14.21413,-2.9199999999999995,-17.0,-1.72,-0.30414799999999986,4.095852,6.7298,-0.7995541970479999,-1.18,-1.14,-4.255976599999999,28.06826,-1.904148,-12.804329999999998,3.1298000000000004,17.4832,-2.68,8.318153400000002,-0.2301999999999995,2.8906
